year,county,state,ag_district,yield,type,units
1977,RANSOM,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), irrigated - acres planted",acres
2009,RANSOM,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), irrigated - acres planted",acres
2010,RANSOM,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), irrigated - acres planted",acres
2006,RANSOM,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), irrigated - acres planted",acres
2008,RANSOM,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), irrigated - acres planted",acres
2011,RANSOM,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), irrigated - acres planted",acres
2012,RANSOM,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), irrigated - acres planted",acres
2014,RANSOM,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), irrigated - acres planted",acres
2015,RANSOM,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), irrigated - acres planted",acres
2016,RANSOM,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), irrigated - acres planted",acres
2017,RANSOM,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), irrigated - acres planted",acres
2018,RANSOM,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), irrigated - acres planted",acres
2002,RICHLAND,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), irrigated - acres planted",acres
1997,RICHLAND,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), irrigated - acres planted",acres
1978,RICHLAND,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), irrigated - acres planted",acres
1987,RICHLAND,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), irrigated - acres planted",acres
1974,RICHLAND,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), irrigated - acres planted",acres
2007,RICHLAND,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), irrigated - acres planted",acres
1995,RICHLAND,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), irrigated - acres planted",acres
1996,RICHLAND,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), irrigated - acres planted",acres
1998,RICHLAND,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), irrigated - acres planted",acres
1999,RICHLAND,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), irrigated - acres planted",acres
2001,RICHLAND,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), irrigated - acres planted",acres
2000,RICHLAND,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), irrigated - acres planted",acres
1993,RICHLAND,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), irrigated - acres planted",acres
1992,RICHLAND,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), irrigated - acres planted",acres
1989,RICHLAND,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), irrigated - acres planted",acres
1966,RICHLAND,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), irrigated - acres planted",acres
1968,RICHLAND,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), irrigated - acres planted",acres
1969,RICHLAND,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), irrigated - acres planted",acres
1970,RICHLAND,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), irrigated - acres planted",acres
1971,RICHLAND,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), irrigated - acres planted",acres
1972,RICHLAND,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), irrigated - acres planted",acres
1980,RICHLAND,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), irrigated - acres planted",acres
1981,RICHLAND,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), irrigated - acres planted",acres
1983,RICHLAND,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), irrigated - acres planted",acres
1984,RICHLAND,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), irrigated - acres planted",acres
1986,RICHLAND,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), irrigated - acres planted",acres
1985,RICHLAND,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), irrigated - acres planted",acres
1988,RICHLAND,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), irrigated - acres planted",acres
1991,RICHLAND,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), irrigated - acres planted",acres
1994,RICHLAND,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), irrigated - acres planted",acres
1979,RICHLAND,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), irrigated - acres planted",acres
1982,RICHLAND,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), irrigated - acres planted",acres
1990,RICHLAND,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), irrigated - acres planted",acres
1960,RICHLAND,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), irrigated - acres planted",acres
1961,RICHLAND,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), irrigated - acres planted",acres
1962,RICHLAND,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), irrigated - acres planted",acres
1963,RICHLAND,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), irrigated - acres planted",acres
1964,RICHLAND,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), irrigated - acres planted",acres
1965,RICHLAND,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), irrigated - acres planted",acres
1967,RICHLAND,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), irrigated - acres planted",acres
1973,RICHLAND,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), irrigated - acres planted",acres
1975,RICHLAND,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), irrigated - acres planted",acres
1976,RICHLAND,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), irrigated - acres planted",acres
1977,RICHLAND,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), irrigated - acres planted",acres
2009,RICHLAND,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), irrigated - acres planted",acres
2010,RICHLAND,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), irrigated - acres planted",acres
2006,RICHLAND,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), irrigated - acres planted",acres
2005,RICHLAND,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), irrigated - acres planted",acres
2004,RICHLAND,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), irrigated - acres planted",acres
2003,RICHLAND,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), irrigated - acres planted",acres
2008,RICHLAND,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), irrigated - acres planted",acres
2011,RICHLAND,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), irrigated - acres planted",acres
2012,RICHLAND,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), irrigated - acres planted",acres
2013,RICHLAND,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), irrigated - acres planted",acres
2014,RICHLAND,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), irrigated - acres planted",acres
2015,RICHLAND,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), irrigated - acres planted",acres
2018,RICHLAND,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), irrigated - acres planted",acres
2002,BARNES,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
1997,BARNES,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
1978,BARNES,NORTH DAKOTA,EAST CENTRAL,27000.0,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
1987,BARNES,NORTH DAKOTA,EAST CENTRAL,20000.0,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
1974,BARNES,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
2007,BARNES,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
1995,BARNES,NORTH DAKOTA,EAST CENTRAL,5000.0,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
1996,BARNES,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
1998,BARNES,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
1999,BARNES,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
2001,BARNES,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
2005,BARNES,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
2000,BARNES,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
1993,BARNES,NORTH DAKOTA,EAST CENTRAL,6000.0,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
1992,BARNES,NORTH DAKOTA,EAST CENTRAL,10100.0,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
1989,BARNES,NORTH DAKOTA,EAST CENTRAL,13500.0,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
2004,BARNES,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
1966,BARNES,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
1968,BARNES,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
1969,BARNES,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
1970,BARNES,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
1971,BARNES,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
1972,BARNES,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
1980,BARNES,NORTH DAKOTA,EAST CENTRAL,14000.0,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
1981,BARNES,NORTH DAKOTA,EAST CENTRAL,4500.0,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
1983,BARNES,NORTH DAKOTA,EAST CENTRAL,7000.0,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
1984,BARNES,NORTH DAKOTA,EAST CENTRAL,12000.0,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
1986,BARNES,NORTH DAKOTA,EAST CENTRAL,24500.0,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
1985,BARNES,NORTH DAKOTA,EAST CENTRAL,5300.0,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
1988,BARNES,NORTH DAKOTA,EAST CENTRAL,19600.0,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
1991,BARNES,NORTH DAKOTA,EAST CENTRAL,9000.0,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
1994,BARNES,NORTH DAKOTA,EAST CENTRAL,6600.0,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
1979,BARNES,NORTH DAKOTA,EAST CENTRAL,9000.0,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
1982,BARNES,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
1990,BARNES,NORTH DAKOTA,EAST CENTRAL,19500.0,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
1960,BARNES,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
1961,BARNES,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
1962,BARNES,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
1963,BARNES,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
1964,BARNES,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
1965,BARNES,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
1967,BARNES,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
1973,BARNES,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
1975,BARNES,NORTH DAKOTA,EAST CENTRAL,22200.0,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
1976,BARNES,NORTH DAKOTA,EAST CENTRAL,28000.0,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
1977,BARNES,NORTH DAKOTA,EAST CENTRAL,29400.0,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
2016,BARNES,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
2017,BARNES,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
2009,BARNES,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
2010,BARNES,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
2006,BARNES,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
2003,BARNES,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
2008,BARNES,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
2011,BARNES,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
2012,BARNES,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
2013,BARNES,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
2014,BARNES,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
2015,BARNES,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
2018,BARNES,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
2002,CASS*,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
1997,CASS*,NORTH DAKOTA,EAST CENTRAL,23200.0,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
1978,CASS*,NORTH DAKOTA,EAST CENTRAL,18000.0,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
1987,CASS*,NORTH DAKOTA,EAST CENTRAL,74000.0,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
1974,CASS*,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
2007,CASS*,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
1995,CASS*,NORTH DAKOTA,EAST CENTRAL,54300.0,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
1996,CASS*,NORTH DAKOTA,EAST CENTRAL,51000.0,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
1998,CASS*,NORTH DAKOTA,EAST CENTRAL,42200.0,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
1999,CASS*,NORTH DAKOTA,EAST CENTRAL,61500.0,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
2001,CASS*,NORTH DAKOTA,EAST CENTRAL,50000.0,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
2005,CASS*,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
2000,CASS*,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
1993,CASS*,NORTH DAKOTA,EAST CENTRAL,33200.0,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
1992,CASS*,NORTH DAKOTA,EAST CENTRAL,48400.0,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
1989,CASS*,NORTH DAKOTA,EAST CENTRAL,20000.0,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
1966,CASS*,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
1968,CASS*,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
1969,CASS*,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
1970,CASS*,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
1971,CASS*,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
1972,CASS*,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
1980,CASS*,NORTH DAKOTA,EAST CENTRAL,15000.0,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
1981,CASS*,NORTH DAKOTA,EAST CENTRAL,13500.0,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
1983,CASS*,NORTH DAKOTA,EAST CENTRAL,4000.0,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
1984,CASS*,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
1986,CASS*,NORTH DAKOTA,EAST CENTRAL,61200.0,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
1985,CASS*,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
1988,CASS*,NORTH DAKOTA,EAST CENTRAL,32900.0,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
1991,CASS*,NORTH DAKOTA,EAST CENTRAL,22000.0,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
1994,CASS*,NORTH DAKOTA,EAST CENTRAL,71500.0,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
1979,CASS*,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
1982,CASS*,NORTH DAKOTA,EAST CENTRAL,42000.0,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
1990,CASS*,NORTH DAKOTA,EAST CENTRAL,57600.0,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
1960,CASS*,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
1961,CASS*,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
1962,CASS*,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
1963,CASS*,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
1964,CASS*,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
1965,CASS*,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
1967,CASS*,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
1973,CASS*,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
1975,CASS*,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
1976,CASS*,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
1977,CASS*,NORTH DAKOTA,EAST CENTRAL,27500.0,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
2009,CASS*,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
2010,CASS*,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
2006,CASS*,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
2004,CASS*,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
2003,CASS*,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
2008,CASS*,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
2011,CASS*,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
2012,CASS*,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
2013,CASS*,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
2014,CASS*,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
2015,CASS*,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
2016,CASS*,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), irrigated - production, measured in bu",bu
